Earth Date,Sol,Month,Min_temp,Max_temp,Pressure,Atmo_opacity,Mean_temp,Season
2017-04-18,1670,1,-76.0,-12.0,834.0,1,-44.0,Winter
2017-04-16,1669,1,-74.0,-12.0,833.0,1,-43.0,Winter
2017-04-15,1668,1,-77.0,-4.0,831.0,1,-40.5,Winter
2017-04-14,1667,1,-76.0,-9.0,833.0,1,-42.5,Winter
2017-04-13,1666,1,-76.0,-8.0,834.0,1,-42.0,Winter
2017-04-12,1665,1,-76.0,-7.0,833.0,1,-41.5,Winter
2017-04-11,1664,1,-74.0,-8.0,832.0,1,-41.0,Winter
2017-04-10,1663,1,-74.0,-6.0,832.0,1,-40.0,Winter
2017-04-09,1662,1,-75.0,-3.0,831.0,1,-39.0,Winter
2017-04-08,1661,1,-75.0,-5.0,831.0,1,-40.0,Winter
2017-04-07,1660,1,-74.0,-5.0,832.0,1,-39.5,Winter
2017-04-06,1659,1,-77.0,-7.0,832.0,1,-42.0,Winter
2017-04-05,1658,1,-77.0,-8.0,835.0,1,-42.5,Winter
2017-04-04,1657,1,-75.0,-9.0,836.0,1,-42.0,Winter
2017-04-03,1656,1,-75.0,-3.0,832.0,1,-39.0,Winter
2017-04-02,1655,1,-76.0,-14.0,831.0,1,-45.0,Winter
2017-04-01,1654,1,-75.0,-17.0,829.0,1,-46.0,Winter
2017-03-31,1653,1,-75.0,-15.0,833.0,1,-45.0,Winter
2017-03-30,1652,1,-76.0,-15.0,834.0,1,-45.5,Winter
2017-03-29,1651,1,-77.0,-8.0,833.0,1,-42.5,Winter
2017-03-28,1650,1,-75.0,-8.0,833.0,1,-41.5,Winter
2017-03-27,1649,1,-74.0,-8.0,830.0,1,-41.0,Winter
2017-03-26,1648,1,-73.0,-14.0,830.0,1,-43.5,Winter
2017-03-25,1647,1,-73.0,-3.0,831.0,1,-38.0,Winter
2017-03-24,1646,1,-74.0,-8.0,831.0,1,-41.0,Winter
2017-03-23,1645,1,-74.0,-3.0,832.0,1,-38.5,Winter
2017-03-22,1644,1,-74.0,-10.0,832.0,1,-42.0,Winter
2017-03-21,1643,1,-74.0,-11.0,832.0,1,-42.5,Winter
2017-03-20,1642,1,-72.0,-13.0,829.0,1,-42.5,Winter
2017-03-19,1641,1,-72.0,-6.0,831.0,1,-39.0,Winter
2017-03-18,1640,1,-72.0,-8.0,832.0,1,-40.0,Winter
2017-03-17,1639,1,-71.0,-6.0,832.0,1,-38.5,Winter
2017-03-16,1638,1,-73.0,-9.0,833.0,1,-41.0,Winter
2017-03-15,1637,1,-73.0,-10.0,833.0,1,-41.5,Winter
2017-03-14,1636,1,-72.0,-14.0,834.0,1,-43.0,Winter
2017-03-13,1635,1,-73.0,-7.0,833.0,1,-40.0,Winter
2017-03-12,1634,1,-72.0,-5.0,834.0,1,-38.5,Winter
2017-03-10,1633,1,-75.0,-4.0,834.0,1,-39.5,Winter
2017-03-09,1632,1,-72.0,-4.0,836.0,1,-38.0,Winter
2017-03-08,1631,1,-77.0,-6.0,837.0,1,-41.5,Winter
2017-03-07,1630,1,-77.0,-6.0,838.0,1,-41.5,Winter
2017-03-06,1629,1,-74.0,-8.0,837.0,1,-41.0,Winter
2017-03-05,1628,1,-71.0,-8.0,839.0,1,-39.5,Winter
2017-03-04,1627,1,-72.0,-9.0,838.0,1,-40.5,Winter
2017-03-03,1626,1,-71.0,-11.0,839.0,1,-41.0,Winter
2017-03-02,1625,1,-71.0,-8.0,839.0,1,-39.5,Winter
2017-03-01,1624,1,-72.0,-8.0,837.0,1,-40.0,Winter
2017-02-28,1623,1,-71.0,-10.0,840.0,1,-40.5,Winter
2017-02-27,1622,1,-71.0,-9.0,841.0,1,-40.0,Winter
2017-02-26,1621,1,-73.0,-13.0,842.0,1,-43.0,Winter
2017-02-25,1620,1,-70.0,-9.0,844.0,1,-39.5,Winter
2017-02-24,1619,1,-73.0,-8.0,841.0,1,-40.5,Winter
2017-02-23,1618,1,-71.0,-7.0,845.0,1,-39.0,Winter
2017-02-22,1617,1,-72.0,-8.0,840.0,1,-40.0,Winter
2017-02-21,1616,1,-73.0,-8.0,848.0,1,-40.5,Winter
2017-02-20,1615,1,-73.0,-5.0,842.0,1,-39.0,Winter
2017-02-19,1614,1,-73.0,-8.0,837.0,1,-40.5,Winter
2017-02-18,1613,1,-72.0,-2.0,846.0,1,-37.0,Winter
2017-02-17,1612,1,,,,1,,Winter
2017-02-16,1611,1,,,,1,,Winter
2017-02-15,1610,1,,,,1,,Winter
2017-02-14,1609,1,-71.0,-7.0,847.0,1,-39.0,Winter
2017-02-13,1608,1,-72.0,-8.0,847.0,1,-40.0,Winter
2017-02-12,1607,1,-77.0,-12.0,846.0,1,-44.5,Winter
2017-02-11,1606,1,-75.0,-10.0,850.0,1,-42.5,Winter
2017-02-10,1605,1,-73.0,-13.0,846.0,1,-43.0,Winter
2017-02-09,1604,1,-77.0,-11.0,850.0,1,-44.0,Winter
2017-02-08,1603,1,-76.0,-5.0,847.0,1,-40.5,Winter
2017-02-07,1602,1,-77.0,-5.0,852.0,1,-41.0,Winter
2017-02-06,1601,1,-71.0,-2.0,853.0,1,-36.5,Winter
2017-02-05,1600,1,-71.0,-7.0,850.0,1,-39.0,Winter
2017-02-04,1599,1,-72.0,-7.0,853.0,1,-39.5,Winter
2017-02-03,1598,1,-70.0,-4.0,849.0,1,-37.0,Winter
2017-02-01,1597,1,-73.0,-8.0,855.0,1,-40.5,Winter
2017-01-31,1596,1,-74.0,-6.0,850.0,1,-40.0,Winter
2017-01-30,1595,1,-71.0,-7.0,855.0,1,-39.0,Winter
2017-01-29,1594,1,-74.0,-6.0,855.0,1,-40.0,Winter
2017-01-28,1593,1,-72.0,-1.0,852.0,1,-36.5,Winter
2017-01-27,1592,1,-71.0,0.0,857.0,1,-35.5,Winter
2017-01-26,1591,1,-73.0,-1.0,852.0,1,-37.0,Winter
2017-01-25,1590,1,-76.0,-1.0,860.0,1,-38.5,Winter
2017-01-24,1589,1,-72.0,-2.0,857.0,1,-37.0,Winter
2017-01-23,1588,1,-72.0,0.0,858.0,1,-36.0,Winter
2017-01-22,1587,1,-73.0,-1.0,860.0,1,-37.0,Winter
2017-01-21,1586,1,-72.0,-1.0,858.0,1,-36.5,Winter
2017-01-20,1585,1,-76.0,-2.0,864.0,1,-39.0,Winter
2017-01-19,1584,1,-77.0,-2.0,860.0,1,-39.5,Winter
2017-01-18,1583,1,-75.0,-4.0,862.0,1,-39.5,Winter
2017-01-17,1582,1,-74.0,-1.0,862.0,1,-37.5,Winter
2017-01-16,1581,1,-72.0,-1.0,862.0,1,-36.5,Winter
2017-01-15,1580,1,-72.0,-2.0,867.0,1,-37.0,Winter
2017-01-14,1579,1,-73.0,-3.0,862.0,1,-38.0,Winter
2017-01-13,1578,1,-74.0,-5.0,868.0,1,-39.5,Winter
2017-01-12,1577,1,-72.0,-3.0,866.0,1,-37.5,Winter
2017-01-11,1576,1,-72.0,-1.0,869.0,1,-36.5,Winter
2017-01-10,1575,1,-73.0,0.0,871.0,1,-36.5,Winter
2017-01-09,1574,1,-72.0,4.0,868.0,1,-34.0,Winter
2017-01-08,1573,1,-74.0,-2.0,872.0,1,-38.0,Winter
2017-01-07,1572,1,-81.0,-6.0,869.0,1,-43.5,Winter
2017-01-06,1571,1,-70.0,-3.0,873.0,1,-36.5,Winter
2017-01-05,1570,1,-71.0,-6.0,873.0,1,-38.5,Winter
2017-01-04,1569,1,-70.0,-4.0,873.0,1,-37.0,Winter
2017-01-03,1568,1,-71.0,-5.0,876.0,1,-38.0,Winter
2017-01-02,1567,1,-70.0,-5.0,872.0,1,-37.5,Winter
2017-01-01,1566,1,-76.0,-6.0,876.0,1,-41.0,Winter
2016-12-31,1565,1,-72.0,-6.0,874.0,1,-39.0,Winter
2016-12-30,1564,1,-70.0,-7.0,877.0,1,-38.5,Winter
2016-12-29,1563,1,-75.0,-6.0,879.0,1,-40.5,Winter
2016-12-28,1562,1,-73.0,-5.0,877.0,1,-39.0,Winter
2016-12-27,1561,1,-77.0,-8.0,877.0,1,-42.5,Winter
2016-12-25,1560,1,-76.0,-10.0,877.0,1,-43.0,Winter
2016-12-24,1559,1,-76.0,-7.0,879.0,1,-41.5,Winter
2016-12-23,1558,1,-72.0,-6.0,880.0,1,-39.0,Winter
2016-12-22,1557,1,-70.0,-6.0,883.0,1,-38.0,Winter
2016-12-21,1556,1,-72.0,-5.0,883.0,1,-38.5,Winter
2016-12-20,1555,1,-71.0,-6.0,883.0,1,-38.5,Winter
2016-12-19,1554,1,-70.0,-7.0,882.0,1,-38.5,Winter
2016-12-18,1553,1,-77.0,-9.0,884.0,1,-43.0,Winter
2016-12-17,1552,1,-74.0,-6.0,886.0,1,-40.0,Winter
2016-12-16,1551,1,-71.0,0.0,886.0,1,-35.5,Winter
2016-12-15,1550,1,-71.0,-1.0,888.0,1,-36.0,Winter
2016-12-14,1549,1,-76.0,-2.0,887.0,1,-39.0,Winter
2016-12-13,1548,1,-76.0,-8.0,887.0,1,-42.0,Winter
2016-12-12,1547,1,-75.0,-8.0,887.0,1,-41.5,Winter
2016-12-11,1546,1,-73.0,-7.0,889.0,1,-40.0,Winter
2016-12-10,1545,1,-73.0,3.0,891.0,1,-35.0,Winter
2016-12-09,1544,1,-71.0,1.0,894.0,1,-35.0,Winter
2016-12-08,1543,1,-74.0,-7.0,896.0,1,-40.5,Winter
2016-12-07,1542,1,-73.0,-9.0,895.0,1,-41.0,Winter
2016-12-06,1541,1,-76.0,-8.0,895.0,1,-42.0,Winter
2016-12-05,1540,1,-72.0,-3.0,896.0,1,-37.5,Winter
2016-12-04,1539,1,-74.0,-1.0,896.0,1,-37.5,Winter
2016-12-03,1538,1,-73.0,-3.0,898.0,1,-38.0,Winter
2016-12-02,1537,1,-74.0,-7.0,900.0,1,-40.5,Winter
2016-12-01,1536,1,-71.0,-4.0,901.0,1,-37.5,Winter
2016-11-30,1535,1,-73.0,-1.0,900.0,1,-37.0,Winter
2016-11-29,1534,1,-73.0,-2.0,898.0,1,-37.5,Winter
2016-11-28,1533,9,-72.0,-4.0,896.0,1,-38.0,Summer
2016-11-27,1532,9,-72.0,-3.0,900.0,1,-37.5,Summer
2016-11-26,1531,9,-76.0,-10.0,900.0,1,-43.0,Summer
2016-11-25,1530,9,-71.0,-4.0,899.0,1,-37.5,Summer
2016-11-24,1529,9,-73.0,3.0,900.0,1,-35.0,Summer
2016-11-23,1528,9,-72.0,-4.0,898.0,1,-38.0,Summer
2016-11-22,1527,9,-71.0,-6.0,900.0,1,-38.5,Summer
2016-11-21,1526,9,-72.0,-2.0,900.0,1,-37.0,Summer
2016-11-20,1525,9,-74.0,-2.0,902.0,1,-38.0,Summer
2016-11-18,1524,9,-76.0,-4.0,904.0,1,-40.0,Summer
2016-11-17,1523,9,-77.0,-10.0,905.0,1,-43.5,Summer
2016-11-16,1522,9,-71.0,-2.0,905.0,1,-36.5,Summer
2016-11-15,1521,9,-71.0,-1.0,905.0,1,-36.0,Summer
2016-11-14,1520,9,-73.0,-2.0,905.0,1,-37.5,Summer
2016-11-13,1519,9,-72.0,5.0,906.0,1,-33.5,Summer
2016-11-12,1518,9,-78.0,-8.0,909.0,1,-43.0,Summer
2016-11-11,1517,9,-76.0,2.0,911.0,1,-37.0,Summer
2016-11-10,1516,9,-71.0,4.0,909.0,1,-33.5,Summer
2016-11-09,1515,9,-76.0,3.0,906.0,1,-36.5,Summer
2016-11-08,1514,9,-73.0,0.0,906.0,1,-36.5,Summer
2016-11-07,1513,9,-74.0,-1.0,907.0,1,-37.5,Summer
2016-11-06,1512,9,-78.0,0.0,906.0,1,-39.0,Summer
2016-11-05,1511,9,-77.0,0.0,908.0,1,-38.5,Summer
2016-11-04,1510,9,-70.0,2.0,908.0,1,-34.0,Summer
2016-11-03,1509,9,-70.0,3.0,910.0,1,-33.5,Summer
2016-11-02,1508,9,-70.0,-2.0,907.0,1,-36.0,Summer
2016-11-01,1507,9,-70.0,-3.0,907.0,1,-36.5,Summer
2016-10-31,1506,9,-71.0,-1.0,907.0,1,-36.0,Summer
2016-10-30,1505,9,-69.0,2.0,906.0,1,-33.5,Summer
2016-10-29,1504,9,-69.0,-1.0,910.0,1,-35.0,Summer
2016-10-28,1503,9,-70.0,3.0,909.0,1,-33.5,Summer
2016-10-27,1502,9,-69.0,0.0,907.0,1,-34.5,Summer
2016-10-26,1501,9,-69.0,3.0,903.0,1,-33.0,Summer
2016-10-25,1500,9,-70.0,-4.0,903.0,1,-37.0,Summer
2016-10-24,1499,9,-69.0,-2.0,903.0,1,-35.5,Summer
2016-10-23,1498,9,-68.0,-9.0,907.0,1,-38.5,Summer
2016-10-22,1497,9,-68.0,-5.0,909.0,1,-36.5,Summer
2016-10-21,1496,9,-72.0,-8.0,906.0,1,-40.0,Summer
2016-10-20,1495,9,-71.0,-7.0,903.0,1,-39.0,Summer
2016-10-19,1494,9,-70.0,-8.0,904.0,1,-39.0,Summer
2016-10-18,1493,9,-70.0,-11.0,905.0,1,-40.5,Summer
2016-10-17,1492,9,-68.0,-10.0,910.0,1,-39.0,Summer
2016-10-16,1491,9,-69.0,-8.0,906.0,1,-38.5,Summer
2016-10-15,1490,9,-66.0,-10.0,904.0,1,-38.0,Summer
2016-10-14,1489,9,-68.0,-8.0,903.0,1,-38.0,Summer
2016-10-12,1488,9,-69.0,-6.0,902.0,1,-37.5,Summer
2016-10-11,1487,8,-68.0,-5.0,901.0,1,-36.5,Summer
2016-10-10,1486,8,-71.0,-1.0,901.0,1,-36.0,Summer
2016-10-09,1485,8,-71.0,3.0,899.0,1,-34.0,Summer
2016-10-08,1484,8,-68.0,4.0,895.0,1,-32.0,Summer
2016-10-07,1483,8,-68.0,1.0,892.0,1,-33.5,Summer
2016-10-06,1482,8,-68.0,2.0,893.0,1,-33.0,Summer
2016-10-05,1481,8,-70.0,1.0,893.0,1,-34.5,Summer
2016-10-04,1480,8,-68.0,1.0,893.0,1,-33.5,Summer
2016-10-03,1479,8,-66.0,3.0,890.0,1,-31.5,Summer
2016-10-02,1478,8,-68.0,1.0,887.0,1,-33.5,Summer
2016-10-01,1477,8,-72.0,0.0,888.0,1,-36.0,Summer
2016-09-30,1476,8,-69.0,2.0,888.0,1,-33.5,Summer
2016-09-29,1475,8,-72.0,2.0,890.0,1,-35.0,Summer
2016-09-28,1474,8,-68.0,2.0,889.0,1,-33.0,Summer
2016-09-27,1473,8,-67.0,4.0,881.0,1,-31.5,Summer
2016-09-26,1472,8,-68.0,5.0,879.0,1,-31.5,Summer
2016-09-25,1471,8,-71.0,4.0,880.0,1,-33.5,Summer
2016-09-24,1470,8,-70.0,1.0,879.0,1,-34.5,Summer
2016-09-23,1469,8,-72.0,1.0,881.0,1,-35.5,Summer
2016-09-22,1468,8,-70.0,5.0,879.0,1,-32.5,Summer
2016-09-21,1467,8,-69.0,-4.0,877.0,1,-36.5,Summer
2016-09-20,1466,8,-67.0,-6.0,873.0,1,-36.5,Summer
2016-09-19,1465,8,-68.0,-3.0,870.0,1,-35.5,Summer
2016-09-18,1464,8,-71.0,-6.0,871.0,1,-38.5,Summer
2016-09-17,1463,8,-68.0,-1.0,871.0,1,-34.5,Summer
2016-09-16,1462,8,-68.0,-5.0,871.0,1,-36.5,Summer
2016-09-15,1461,8,-69.0,-7.0,870.0,1,-38.0,Summer
2016-09-14,1460,8,-70.0,-4.0,865.0,1,-37.0,Summer
2016-09-13,1459,8,-71.0,-2.0,861.0,1,-36.5,Summer
2016-09-12,1458,8,-69.0,-1.0,859.0,1,-35.0,Summer
2016-09-11,1457,8,-69.0,-5.0,860.0,1,-37.0,Summer
2016-09-10,1456,8,-69.0,-1.0,859.0,1,-35.0,Summer
2016-09-09,1455,8,-70.0,-4.0,858.0,1,-37.0,Summer
2016-09-08,1454,8,-69.0,3.0,854.0,1,-33.0,Summer
2016-09-07,1453,8,-73.0,5.0,850.0,1,-34.0,Summer
2016-09-06,1452,8,-74.0,5.0,845.0,1,-34.5,Summer
2016-09-04,1451,8,-71.0,5.0,842.0,1,-33.0,Summer
2016-09-03,1450,8,-69.0,5.0,842.0,1,-32.0,Summer
2016-09-02,1449,8,-71.0,5.0,841.0,1,-33.0,Summer
2016-09-01,1448,8,-69.0,5.0,841.0,1,-32.0,Summer
2016-08-31,1447,8,-74.0,4.0,841.0,1,-35.0,Summer
2016-08-30,1446,8,-70.0,6.0,841.0,1,-32.0,Summer
2016-08-29,1445,8,-69.0,1.0,836.0,1,-34.0,Summer
2016-08-28,1444,8,-69.0,8.0,833.0,1,-30.5,Summer
2016-08-27,1443,8,-69.0,7.0,831.0,1,-31.0,Summer
2016-08-26,1442,8,-68.0,0.0,829.0,1,-34.0,Summer
2016-08-25,1441,8,-74.0,10.0,828.0,1,-32.0,Summer
2016-08-24,1440,7,-70.0,4.0,828.0,1,-33.0,Summer
2016-08-23,1439,7,-71.0,5.0,828.0,1,-33.0,Summer
2016-08-22,1438,7,-68.0,11.0,823.0,1,-28.5,Summer
2016-08-21,1437,7,-71.0,7.0,821.0,1,-32.0,Summer
2016-08-20,1436,7,-72.0,4.0,825.0,1,-34.0,Summer
2016-08-19,1435,7,-71.0,4.0,823.0,1,-33.5,Summer
2016-08-18,1434,7,-70.0,0.0,818.0,1,-35.0,Summer
2016-08-17,1433,7,-70.0,6.0,818.0,1,-32.0,Summer
2016-08-16,1432,7,-71.0,7.0,813.0,1,-32.0,Summer
2016-08-15,1431,7,-69.0,7.0,811.0,1,-31.0,Summer
2016-08-14,1430,7,-69.0,5.0,810.0,1,-32.0,Summer
2016-08-13,1429,7,-70.0,4.0,810.0,1,-33.0,Summer
2016-08-12,1428,7,-72.0,4.0,808.0,1,-34.0,Summer
2016-08-11,1427,7,-72.0,8.0,807.0,1,-32.0,Summer
2016-08-10,1426,7,-71.0,-6.0,803.0,1,-38.5,Summer
2016-08-09,1425,7,-72.0,-8.0,804.0,1,-40.0,Summer
2016-08-08,1424,7,-72.0,-8.0,803.0,1,-40.0,Summer
2016-08-07,1423,7,-71.0,-9.0,800.0,1,-40.0,Summer
2016-08-06,1422,7,-72.0,-9.0,798.0,1,-40.5,Summer
2016-08-05,1421,7,-72.0,-9.0,797.0,1,-40.5,Summer
2016-08-04,1420,7,-71.0,-8.0,793.0,1,-39.5,Summer
2016-08-03,1419,7,-73.0,-7.0,793.0,1,-40.0,Summer
2016-08-02,1418,7,-73.0,-9.0,793.0,1,-41.0,Summer
2016-08-01,1417,7,-70.0,-8.0,791.0,1,-39.0,Summer
2016-07-31,1416,7,-72.0,5.0,791.0,1,-33.5,Summer
2016-07-29,1415,7,-72.0,8.0,787.0,1,-32.0,Summer
2016-07-28,1414,7,-73.0,7.0,785.0,1,-33.0,Summer
2016-07-27,1413,7,-72.0,5.0,784.0,1,-33.5,Summer
2016-07-26,1412,7,-78.0,4.0,784.0,1,-37.0,Summer
2016-07-25,1411,7,-72.0,6.0,782.0,1,-33.0,Summer
2016-07-24,1410,7,-72.0,7.0,782.0,1,-32.5,Summer
2016-07-23,1409,7,-74.0,-9.0,781.0,1,-41.5,Summer
2016-07-22,1408,7,-75.0,-10.0,779.0,1,-42.5,Summer
2016-07-21,1407,7,-74.0,-9.0,779.0,1,-41.5,Summer
2016-07-20,1406,7,-76.0,-9.0,775.0,1,-42.5,Summer
2016-07-19,1405,7,-75.0,-2.0,775.0,1,-38.5,Summer
2016-07-18,1404,7,-75.0,-10.0,774.0,1,-42.5,Summer
2016-07-17,1403,7,-75.0,-9.0,771.0,1,-42.0,Summer
2016-07-16,1402,7,-75.0,-11.0,771.0,1,-43.0,Summer
2016-07-15,1401,7,-73.0,-4.0,770.0,1,-38.5,Summer
2016-07-14,1400,7,-73.0,3.0,770.0,1,-35.0,Summer
2016-07-13,1399,7,-73.0,1.0,770.0,1,-36.0,Summer
2016-07-12,1398,7,-66.0,3.0,751.0,1,-31.5,Summer
2016-07-02,1388,6,-73.0,4.0,756.0,1,-34.5,Spring
2016-07-01,1387,6,-74.0,2.0,755.0,1,-36.0,Spring
2016-06-30,1386,6,-74.0,-1.0,755.0,1,-37.5,Spring
2016-06-29,1385,6,-75.0,-3.0,755.0,1,-39.0,Spring
2016-06-28,1384,6,-74.0,2.0,753.0,1,-36.0,Spring
2016-06-27,1383,6,-73.0,3.0,752.0,1,-35.0,Spring
2016-06-26,1382,6,-76.0,-4.0,752.0,1,-40.0,Spring
2016-06-25,1381,6,-73.0,-8.0,751.0,1,-40.5,Spring
2016-06-24,1380,6,-74.0,-7.0,751.0,1,-40.5,Spring
2016-06-23,1379,6,-77.0,-7.0,751.0,1,-42.0,Spring
2016-06-21,1378,6,-76.0,1.0,751.0,1,-37.5,Spring
2016-06-20,1377,6,-76.0,1.0,749.0,1,-37.5,Spring
2016-06-19,1376,6,-75.0,0.0,749.0,1,-37.5,Spring
2016-06-18,1375,6,-73.0,-2.0,749.0,1,-37.5,Spring
2016-06-17,1374,6,-75.0,-5.0,748.0,1,-40.0,Spring
2016-06-16,1373,6,-74.0,-3.0,746.0,1,-38.5,Spring
2016-06-15,1372,6,-74.0,-4.0,745.0,1,-39.0,Spring
2016-06-14,1371,6,-75.0,-2.0,746.0,1,-38.5,Spring
2016-06-13,1370,6,-74.0,-1.0,744.0,1,-37.5,Spring
2016-06-12,1369,6,-73.0,1.0,742.0,1,-36.0,Spring
2016-06-11,1368,6,-74.0,-16.0,743.0,1,-45.0,Spring
2016-06-10,1367,6,-74.0,-14.0,743.0,1,-44.0,Spring
2016-06-09,1366,6,-75.0,-15.0,740.0,1,-45.0,Spring
2016-06-08,1365,6,-74.0,-15.0,739.0,1,-44.5,Spring
2016-06-07,1364,6,-74.0,-16.0,740.0,1,-45.0,Spring
2016-06-06,1363,6,-75.0,-14.0,740.0,1,-44.5,Spring
2016-06-05,1362,6,-74.0,-17.0,739.0,1,-45.5,Spring
2016-06-04,1361,6,-75.0,-16.0,739.0,1,-45.5,Spring
2016-06-03,1360,6,-76.0,-16.0,739.0,1,-46.0,Spring
2016-06-02,1359,6,-76.0,-13.0,739.0,1,-44.5,Spring
2016-06-01,1358,6,-74.0,-16.0,738.0,1,-45.0,Spring
2016-05-31,1357,6,-72.0,-16.0,738.0,1,-44.0,Spring
2016-05-30,1356,6,-74.0,-5.0,739.0,1,-39.5,Spring
2016-05-29,1355,6,-75.0,-11.0,740.0,1,-43.0,Spring
2016-05-28,1354,6,-75.0,-5.0,739.0,1,-40.0,Spring
2016-05-27,1353,6,-76.0,-6.0,737.0,1,-41.0,Spring
2016-05-26,1352,6,-73.0,-6.0,736.0,1,-39.5,Spring
2016-05-25,1351,6,-72.0,-12.0,739.0,1,-42.0,Spring
2016-05-24,1350,6,-73.0,-9.0,738.0,1,-41.0,Spring
2016-05-23,1349,6,-73.0,-9.0,737.0,1,-41.0,Spring
2016-05-22,1348,6,-76.0,-15.0,735.0,1,-45.5,Spring
2016-05-21,1347,6,-75.0,-16.0,736.0,1,-45.5,Spring
