Earth Date,Sol,Month,Min_temp,Max_temp,Pressure,Atmo_opacity,Season,Mean_temp
2020-01-19,2650,5,-77.0,-17.0,720.0,Sunny,Spring,-47.0
2020-01-18,2649,5,-78.0,-15.0,720.0,Sunny,Spring,-46.5
2020-01-17,2648,5,-77.0,-15.0,721.0,Sunny,Spring,-46.0
2020-01-16,2647,5,-77.0,-13.0,722.0,Sunny,Spring,-45.0
2020-01-15,2646,5,-77.0,-15.0,724.0,Sunny,Spring,-46.0
2020-01-14,2645,5,-78.0,-19.0,724.0,Sunny,Spring,-48.5
2020-01-13,2644,5,-79.0,-17.0,724.0,Sunny,Spring,-48.0
2020-01-12,2643,5,-75.0,-16.0,725.0,Sunny,Spring,-45.5
2020-01-11,2642,5,-75.0,-14.0,727.0,Sunny,Spring,-44.5
2020-01-10,2641,5,-75.0,-13.0,725.0,Sunny,Spring,-44.0
2020-01-09,2640,5,-75.0,-18.0,727.0,Sunny,Spring,-46.5
2020-01-08,2639,5,-76.0,-16.0,728.0,Sunny,Spring,-46.0
2020-01-07,2638,5,-76.0,-18.0,728.0,Sunny,Spring,-47.0
2020-01-06,2637,5,-75.0,-16.0,729.0,Sunny,Spring,-45.5
2020-01-05,2636,5,-74.0,-17.0,730.0,Sunny,Spring,-45.5
2020-01-04,2635,5,-76.0,-20.0,731.0,Sunny,Spring,-48.0
2020-01-03,2634,5,-75.0,-17.0,731.0,Sunny,Spring,-46.0
2020-01-02,2633,5,-76.0,-14.0,732.0,Sunny,Spring,-45.0
2020-01-01,2632,5,-76.0,-13.0,732.0,Sunny,Spring,-44.5
2019-12-31,2631,5,-76.0,-17.0,734.0,Sunny,Spring,-46.5
2019-12-30,2630,5,-77.0,-20.0,734.0,Sunny,Spring,-48.5
2019-12-29,2629,5,-76.0,-17.0,735.0,Sunny,Spring,-46.5
2019-12-28,2628,5,-76.0,-18.0,736.0,Sunny,Spring,-47.0
2019-12-27,2627,5,-75.0,-17.0,737.0,Sunny,Spring,-46.0
2019-12-26,2626,5,-76.0,-16.0,737.0,Sunny,Spring,-46.0
2019-12-25,2625,5,-77.0,-22.0,738.0,Sunny,Spring,-49.5
2019-12-24,2624,5,-77.0,-21.0,741.0,Sunny,Spring,-49.0
2019-12-23,2623,5,-76.0,-21.0,741.0,Sunny,Spring,-48.5
2019-12-22,2622,5,-76.0,-20.0,742.0,Sunny,Spring,-48.0
2019-12-21,2621,5,-77.0,-20.0,742.0,Sunny,Spring,-48.5
2019-12-20,2620,5,-77.0,-19.0,743.0,Sunny,Spring,-48.0
2019-12-19,2619,5,-77.0,-21.0,744.0,Sunny,Spring,-49.0
2019-12-18,2618,5,-77.0,-21.0,746.0,Sunny,Spring,-49.0
2019-12-17,2617,5,-79.0,-26.0,746.0,Sunny,Spring,-52.5
2019-12-16,2616,5,-77.0,-23.0,747.0,Sunny,Spring,-50.0
2019-12-14,2615,5,-78.0,-19.0,748.0,Sunny,Spring,-48.5
2019-12-13,2614,5,-78.0,-20.0,748.0,Sunny,Spring,-49.0
2019-12-12,2613,4,-77.0,-25.0,750.0,Sunny,Spring,-51.0
2019-12-11,2612,4,-76.0,-25.0,752.0,Sunny,Spring,-50.5
2019-12-10,2611,4,-77.0,-21.0,753.0,Sunny,Spring,-49.0
2019-12-09,2610,4,-78.0,-21.0,754.0,Sunny,Spring,-49.5
2019-12-08,2609,4,-78.0,-22.0,755.0,Sunny,Spring,-50.0
2019-12-07,2608,4,-78.0,-20.0,755.0,Sunny,Spring,-49.0
2019-12-06,2607,4,-78.0,-20.0,756.0,Sunny,Spring,-49.0
2019-12-05,2606,4,-77.0,-21.0,758.0,Sunny,Spring,-49.0
2019-12-04,2605,4,-77.0,-20.0,760.0,Sunny,Spring,-48.5
2019-12-03,2604,4,-79.0,-19.0,760.0,Sunny,Spring,-49.0
2019-12-02,2603,4,-79.0,-23.0,761.0,Sunny,Spring,-51.0
2019-12-01,2602,4,-78.0,-17.0,762.0,Sunny,Spring,-47.5
2019-11-30,2601,4,-78.0,-23.0,764.0,Sunny,Spring,-50.5
2019-11-29,2600,4,-78.0,-19.0,766.0,Sunny,Spring,-48.5
2019-11-28,2599,4,-77.0,-21.0,766.0,Sunny,Spring,-49.0
2019-11-27,2598,4,-78.0,-20.0,768.0,Sunny,Spring,-49.0
2019-11-26,2597,4,-78.0,-19.0,768.0,Sunny,Spring,-48.5
2019-11-25,2596,4,-78.0,-21.0,770.0,Sunny,Spring,-49.5
2019-11-24,2595,4,-79.0,-21.0,771.0,Sunny,Spring,-50.0
2019-11-23,2594,4,-79.0,-22.0,772.0,Sunny,Spring,-50.5
2019-11-22,2593,4,-79.0,-21.0,773.0,Sunny,Spring,-50.0
2019-11-21,2592,4,-78.0,-25.0,775.0,Sunny,Spring,-51.5
2019-11-20,2591,4,-78.0,-25.0,776.0,Sunny,Spring,-51.5
2019-11-19,2590,4,-79.0,-22.0,777.0,Sunny,Spring,-50.5
2019-11-18,2589,4,-79.0,-27.0,778.0,Sunny,Spring,-53.0
2019-11-17,2588,4,-77.0,-27.0,780.0,Sunny,Spring,-52.0
2019-11-16,2587,4,-78.0,-28.0,781.0,Sunny,Spring,-53.0
2019-11-15,2586,4,-78.0,-28.0,781.0,Sunny,Spring,-53.0
2019-11-14,2585,4,-78.0,-20.0,782.0,Sunny,Spring,-49.0
2019-11-13,2584,4,-78.0,-22.0,783.0,Sunny,Spring,-50.0
2019-11-12,2583,4,-78.0,-19.0,784.0,Sunny,Spring,-48.5
2019-11-11,2582,4,-79.0,-24.0,786.0,Sunny,Spring,-51.5
2019-11-10,2581,4,-78.0,-20.0,788.0,Sunny,Spring,-49.0
2019-11-09,2580,4,-79.0,-24.0,788.0,Sunny,Spring,-51.5
2019-11-07,2579,4,-80.0,-25.0,790.0,Sunny,Spring,-52.5
2019-11-06,2578,4,-78.0,-22.0,792.0,Sunny,Spring,-50.0
2019-11-05,2577,4,-80.0,-22.0,793.0,Sunny,Spring,-51.0
2019-11-04,2576,4,-80.0,-26.0,794.0,Sunny,Spring,-53.0
2019-11-03,2575,4,-80.0,-26.0,796.0,Sunny,Spring,-53.0
2019-11-02,2574,4,-77.0,-32.0,797.0,Sunny,Spring,-54.5
2019-11-01,2573,4,-77.0,-32.0,797.0,Sunny,Spring,-54.5
2019-10-31,2572,4,-80.0,-22.0,798.0,Sunny,Spring,-51.0
2019-10-30,2571,4,-79.0,-27.0,800.0,Sunny,Spring,-53.0
2019-10-29,2570,4,-78.0,-28.0,801.0,Sunny,Spring,-53.0
2019-10-28,2569,4,-78.0,-22.0,803.0,Sunny,Spring,-50.0
2019-10-27,2568,4,-80.0,-28.0,805.0,Sunny,Spring,-54.0
2019-10-26,2567,4,-79.0,-21.0,806.0,Sunny,Spring,-50.0
2019-10-25,2566,4,-80.0,-27.0,807.0,Sunny,Spring,-53.5
2019-10-24,2565,4,-79.0,-27.0,808.0,Sunny,Spring,-53.0
2019-10-23,2564,4,-79.0,-31.0,810.0,Sunny,Spring,-55.0
2019-10-22,2563,4,-78.0,-29.0,811.0,Sunny,Spring,-53.5
2019-10-21,2562,4,-79.0,-29.0,812.0,Sunny,Spring,-54.0
2019-10-20,2561,4,-79.0,-25.0,814.0,Sunny,Spring,-52.0
2019-10-19,2560,4,-79.0,-26.0,814.0,Sunny,Spring,-52.5
2019-10-18,2559,4,-79.0,-26.0,816.0,Sunny,Spring,-52.5
2019-10-17,2558,4,-81.0,-29.0,818.0,Sunny,Spring,-55.0
2019-10-16,2557,4,-82.0,-26.0,819.0,Sunny,Spring,-54.0
2019-10-15,2556,4,-82.0,-28.0,821.0,Sunny,Spring,-55.0
2019-10-14,2555,4,-81.0,-30.0,822.0,Sunny,Spring,-55.5
2019-10-13,2554,4,-82.0,-27.0,824.0,Sunny,Spring,-54.5
2019-10-12,2553,4,-82.0,-28.0,824.0,Sunny,Spring,-55.0
2019-10-11,2552,4,-82.0,-30.0,826.0,Sunny,Spring,-56.0
2019-10-10,2551,4,-82.0,-30.0,828.0,Sunny,Spring,-56.0
2019-10-09,2550,4,-83.0,-31.0,829.0,Sunny,Spring,-57.0
2019-10-08,2549,3,-82.0,-30.0,830.0,Sunny,Winter,-56.0
2019-10-07,2548,3,-81.0,-28.0,831.0,Sunny,Winter,-54.5
2019-10-06,2547,3,-82.0,-24.0,832.0,Sunny,Winter,-53.0
2019-10-05,2546,3,-82.0,-31.0,833.0,Sunny,Winter,-56.5
2019-10-04,2545,3,-81.0,-33.0,835.0,Sunny,Winter,-57.0
2019-10-03,2544,3,-81.0,-30.0,837.0,Sunny,Winter,-55.5
2019-10-02,2543,3,-82.0,-29.0,837.0,Sunny,Winter,-55.5
2019-09-30,2542,3,-83.0,-26.0,838.0,Sunny,Winter,-54.5
2019-09-29,2541,3,-81.0,-30.0,839.0,Sunny,Winter,-55.5
2019-09-28,2540,3,-81.0,-30.0,840.0,Sunny,Winter,-55.5
2019-09-27,2539,3,-81.0,-30.0,842.0,Sunny,Winter,-55.5
2019-09-26,2538,3,-83.0,-28.0,843.0,Sunny,Winter,-55.5
2019-09-25,2537,3,-80.0,-29.0,843.0,Sunny,Winter,-54.5
2019-09-24,2536,3,-82.0,-30.0,844.0,Sunny,Winter,-56.0
2019-09-23,2535,3,-82.0,-25.0,845.0,Sunny,Winter,-53.5
2019-09-22,2534,3,-82.0,-29.0,847.0,Sunny,Winter,-55.5
2019-09-21,2533,3,-83.0,-32.0,847.0,Sunny,Winter,-57.5
2019-09-20,2532,3,-81.0,-31.0,849.0,Sunny,Winter,-56.0
2019-09-19,2531,3,-81.0,-32.0,850.0,Sunny,Winter,-56.5
2019-09-18,2530,3,-82.0,-27.0,850.0,Sunny,Winter,-54.5
2019-09-17,2529,3,-81.0,-30.0,851.0,Sunny,Winter,-55.5
2019-09-16,2528,3,-81.0,-28.0,852.0,Sunny,Winter,-54.5
2019-09-15,2527,3,-83.0,-31.0,854.0,Sunny,Winter,-57.0
2019-09-14,2526,3,-82.0,-29.0,854.0,Sunny,Winter,-55.5
2019-09-13,2525,3,-83.0,-29.0,855.0,Sunny,Winter,-56.0
2019-09-12,2524,3,-80.0,-31.0,856.0,Sunny,Winter,-55.5
2019-09-11,2523,3,-82.0,-28.0,857.0,Sunny,Winter,-55.0
2019-09-10,2522,3,-82.0,-32.0,858.0,Sunny,Winter,-57.0
2019-09-09,2521,3,-80.0,-29.0,859.0,Sunny,Winter,-54.5
2019-09-08,2520,3,-81.0,-32.0,859.0,Sunny,Winter,-56.5
2019-09-07,2519,3,-82.0,-31.0,859.0,Sunny,Winter,-56.5
2019-09-06,2518,3,-81.0,-26.0,860.0,Sunny,Winter,-53.5
2019-09-05,2517,3,-82.0,-29.0,862.0,Sunny,Winter,-55.5
2019-09-04,2516,3,-82.0,-31.0,862.0,Sunny,Winter,-56.5
2019-09-03,2515,3,-81.0,-32.0,864.0,Sunny,Winter,-56.5
2019-09-02,2514,3,-81.0,-29.0,865.0,Sunny,Winter,-55.0
2019-09-01,2513,3,-81.0,-28.0,864.0,Sunny,Winter,-54.5
2019-08-31,2512,3,-82.0,-28.0,864.0,Sunny,Winter,-55.0
2019-08-30,2511,3,-81.0,-30.0,865.0,Sunny,Winter,-55.5
2019-08-29,2510,3,-81.0,-33.0,866.0,Sunny,Winter,-57.0
2019-08-28,2509,3,-82.0,-33.0,867.0,Sunny,Winter,-57.5
2019-08-27,2508,3,-82.0,-33.0,868.0,Sunny,Winter,-57.5
2019-08-26,2507,3,-82.0,-28.0,869.0,Sunny,Winter,-55.0
2019-08-24,2506,3,-81.0,-31.0,869.0,Sunny,Winter,-56.0
2019-08-23,2505,3,-81.0,-32.0,870.0,Sunny,Winter,-56.5
2019-08-22,2504,3,-81.0,-33.0,870.0,Sunny,Winter,-57.0
2019-08-21,2503,3,-81.0,-32.0,870.0,Sunny,Winter,-56.5
2019-08-20,2502,3,-81.0,-31.0,871.0,Sunny,Winter,-56.0
2019-08-19,2501,3,-81.0,-27.0,871.0,Sunny,Winter,-54.0
2019-08-18,2500,3,-81.0,-30.0,871.0,Sunny,Winter,-55.5
2019-08-17,2499,3,-82.0,-28.0,871.0,Sunny,Winter,-55.0
2019-08-16,2498,3,-81.0,-33.0,872.0,Sunny,Winter,-57.0
2019-08-15,2497,3,-82.0,-28.0,873.0,Sunny,Winter,-55.0
2019-08-14,2496,3,-80.0,-29.0,873.0,Sunny,Winter,-54.5
2019-08-13,2495,3,-81.0,-32.0,873.0,Sunny,Winter,-56.5
2019-08-12,2494,3,-81.0,-28.0,872.0,Sunny,Winter,-54.5
2019-08-11,2493,3,-81.0,-29.0,872.0,Sunny,Winter,-55.0
2019-08-10,2492,3,-81.0,-32.0,872.0,Sunny,Winter,-56.5
2019-08-09,2491,3,-80.0,-29.0,873.0,Sunny,Winter,-54.5
2019-08-08,2490,3,-80.0,-28.0,873.0,Sunny,Winter,-54.0
2019-08-07,2489,3,-81.0,-29.0,872.0,Sunny,Winter,-55.0
2019-08-06,2488,3,-80.0,-27.0,872.0,Sunny,Winter,-53.5
2019-08-05,2487,3,-82.0,-31.0,872.0,Sunny,Winter,-56.5
2019-08-04,2486,3,-82.0,-28.0,873.0,Sunny,Winter,-55.0
2019-08-03,2485,3,-81.0,-31.0,874.0,Sunny,Winter,-56.0
2019-08-02,2484,3,-80.0,-33.0,874.0,Sunny,Winter,-56.5
2019-08-01,2483,3,-81.0,-28.0,874.0,Sunny,Winter,-54.5
2019-07-31,2482,2,-80.0,-29.0,873.0,Sunny,Winter,-54.5
2019-07-30,2481,2,-80.0,-30.0,874.0,Sunny,Winter,-55.0
2019-07-29,2480,2,-78.0,-31.0,874.0,Sunny,Winter,-54.5
2019-07-28,2479,2,-79.0,-32.0,875.0,Sunny,Winter,-55.5
2019-07-27,2478,2,-78.0,-34.0,875.0,Sunny,Winter,-56.0
2019-07-26,2477,2,-78.0,-30.0,874.0,Sunny,Winter,-54.0
2019-07-25,2476,2,-81.0,-26.0,874.0,Sunny,Winter,-53.5
2019-07-24,2475,2,-77.0,-28.0,874.0,Sunny,Winter,-52.5
2019-07-23,2474,2,-75.0,-30.0,874.0,Sunny,Winter,-52.5
2019-07-22,2473,2,-75.0,-31.0,874.0,Sunny,Winter,-53.0
2019-07-21,2472,2,-79.0,-27.0,875.0,Sunny,Winter,-53.0
2019-07-20,2471,2,-78.0,-32.0,874.0,Sunny,Winter,-55.0
2019-07-18,2470,2,-78.0,-27.0,873.0,Sunny,Winter,-52.5
2019-07-17,2469,2,-79.0,-23.0,874.0,Sunny,Winter,-51.0
2019-07-16,2468,2,-79.0,-30.0,873.0,Sunny,Winter,-54.5
2019-07-15,2467,2,-79.0,-28.0,873.0,Sunny,Winter,-53.5
2019-07-14,2466,2,-79.0,-31.0,873.0,Sunny,Winter,-55.0
2019-07-13,2465,2,-80.0,-22.0,873.0,Sunny,Winter,-51.0
2019-07-12,2464,2,-80.0,-22.0,873.0,Sunny,Winter,-51.0
2019-07-11,2463,2,-80.0,-23.0,872.0,Sunny,Winter,-51.5
2019-07-10,2462,2,-80.0,-27.0,873.0,Sunny,Winter,-53.5
2019-07-09,2461,2,-79.0,-28.0,875.0,Sunny,Winter,-53.5
2019-07-08,2460,2,-81.0,-27.0,873.0,Sunny,Winter,-54.0
2019-07-07,2459,2,-80.0,-26.0,871.0,Sunny,Winter,-53.0
2019-07-06,2458,2,-80.0,-27.0,871.0,Sunny,Winter,-53.5
2019-07-05,2457,2,-79.0,-23.0,872.0,Sunny,Winter,-51.0
2019-07-04,2456,2,-81.0,-27.0,870.0,Sunny,Winter,-54.0
2019-07-03,2455,2,-80.0,-29.0,870.0,Sunny,Winter,-54.5
2019-07-02,2454,2,-79.0,-23.0,870.0,Sunny,Winter,-51.0
2019-07-01,2453,2,-79.0,-22.0,871.0,Sunny,Winter,-50.5
2019-06-30,2452,2,-80.0,-19.0,870.0,Sunny,Winter,-49.5
2019-06-29,2451,2,-79.0,-22.0,868.0,Sunny,Winter,-50.5
2019-06-28,2450,2,-79.0,-26.0,869.0,Sunny,Winter,-52.5
2019-06-27,2449,2,-79.0,-24.0,870.0,Sunny,Winter,-51.5
2019-06-26,2448,2,-80.0,-26.0,869.0,Sunny,Winter,-53.0
2019-06-25,2447,2,-81.0,-23.0,867.0,Sunny,Winter,-52.0
2019-06-24,2446,2,-78.0,-25.0,868.0,Sunny,Winter,-51.5
2019-06-23,2445,2,-80.0,-26.0,868.0,Sunny,Winter,-53.0
2019-06-22,2444,2,-80.0,-26.0,867.0,Sunny,Winter,-53.0
2019-06-21,2443,2,-80.0,-26.0,866.0,Sunny,Winter,-53.0
2019-06-20,2442,2,-78.0,-27.0,867.0,Sunny,Winter,-52.5
2019-06-19,2441,2,-81.0,-28.0,867.0,Sunny,Winter,-54.5
2019-06-18,2440,2,-79.0,-26.0,865.0,Sunny,Winter,-52.5
2019-06-17,2439,2,-80.0,-20.0,865.0,Sunny,Winter,-50.0
2019-06-16,2438,2,-80.0,-25.0,865.0,Sunny,Winter,-52.5
2019-06-15,2437,2,-79.0,-25.0,866.0,Sunny,Winter,-52.0
2019-06-14,2436,2,-80.0,-22.0,863.0,Sunny,Winter,-51.0
2019-06-13,2435,2,-79.0,-23.0,864.0,Sunny,Winter,-51.0
2019-06-12,2434,2,-79.0,-17.0,865.0,Sunny,Winter,-48.0
2019-06-10,2433,2,-79.0,-19.0,865.0,Sunny,Winter,-49.0
2019-06-09,2432,2,-79.0,-14.0,863.0,Sunny,Winter,-46.5
2019-06-08,2431,2,-78.0,-25.0,863.0,Sunny,Winter,-51.5
2019-06-07,2430,2,-77.0,-21.0,863.0,Sunny,Winter,-49.0
2019-06-06,2429,2,-77.0,-23.0,863.0,Sunny,Winter,-50.0
2019-06-05,2428,2,-79.0,-21.0,861.0,Sunny,Winter,-50.0
2019-06-04,2427,2,-76.0,-21.0,860.0,Sunny,Winter,-48.5
2019-06-03,2426,2,-76.0,-24.0,859.0,Sunny,Winter,-50.0
2019-06-02,2425,2,-79.0,-24.0,860.0,Sunny,Winter,-51.5
2019-06-01,2424,2,-74.0,-24.0,860.0,Sunny,Winter,-49.0
2019-05-31,2423,2,-73.0,-24.0,857.0,Sunny,Winter,-48.5
2019-05-30,2422,2,-73.0,-27.0,857.0,Sunny,Winter,-50.0
2019-05-29,2421,2,-73.0,-26.0,858.0,Sunny,Winter,-49.5
2019-05-28,2420,2,-78.0,-26.0,857.0,Sunny,Winter,-52.0
2019-05-27,2419,2,-75.0,-16.0,855.0,Sunny,Winter,-45.5
2019-05-26,2418,2,-75.0,-21.0,855.0,Sunny,Winter,-48.0
2019-05-25,2417,1,-77.0,-18.0,856.0,Sunny,Winter,-47.5
2019-05-24,2416,1,-78.0,-14.0,855.0,Sunny,Winter,-46.0
2019-05-23,2415,1,-77.0,-24.0,853.0,Sunny,Winter,-50.5
2019-05-22,2414,1,-75.0,-24.0,853.0,Sunny,Winter,-49.5
2019-05-21,2413,1,-78.0,-24.0,854.0,Sunny,Winter,-51.0
2019-05-20,2412,1,-78.0,-14.0,853.0,Sunny,Winter,-46.0
2019-05-19,2411,1,-77.0,-28.0,852.0,Sunny,Winter,-52.5
2019-05-18,2410,1,-77.0,-25.0,852.0,Sunny,Winter,-51.0
2019-05-17,2409,1,-77.0,-27.0,852.0,Sunny,Winter,-52.0
2019-05-16,2408,1,-78.0,-27.0,852.0,Sunny,Winter,-52.5
2019-05-15,2407,1,-77.0,-24.0,851.0,Sunny,Winter,-50.5
2019-05-14,2406,1,-77.0,-24.0,849.0,Sunny,Winter,-50.5
2019-05-13,2405,1,-75.0,-25.0,849.0,Sunny,Winter,-50.0
2019-05-12,2404,1,-77.0,-24.0,848.0,Sunny,Winter,-50.5
2019-05-11,2403,1,-76.0,-23.0,847.0,Sunny,Winter,-49.5
2019-05-10,2402,1,-77.0,-23.0,846.0,Sunny,Winter,-50.0
2019-05-09,2401,1,-77.0,-23.0,846.0,Sunny,Winter,-50.0
2019-05-08,2400,1,-76.0,-24.0,846.0,Sunny,Winter,-50.0
2019-05-07,2399,1,-75.0,-22.0,845.0,Sunny,Winter,-48.5
2019-05-06,2398,1,-76.0,-22.0,844.0,Sunny,Winter,-49.0
2019-05-04,2397,1,-75.0,-21.0,843.0,Sunny,Winter,-48.0
2019-05-03,2396,1,-76.0,-22.0,843.0,Sunny,Winter,-49.0
2019-05-02,2395,1,-76.0,-23.0,843.0,Sunny,Winter,-49.5
2019-05-01,2394,1,-75.0,-22.0,841.0,Sunny,Winter,-48.5
2019-04-30,2393,1,-76.0,-22.0,841.0,Sunny,Winter,-49.0
2019-04-29,2392,1,-76.0,-20.0,840.0,Sunny,Winter,-48.0
2019-04-28,2391,1,-77.0,-21.0,838.0,Sunny,Winter,-49.0
2019-04-27,2390,1,-77.0,-23.0,838.0,Sunny,Winter,-50.0
2019-04-26,2389,1,-76.0,-22.0,838.0,Sunny,Winter,-49.0
2019-04-25,2388,1,-75.0,-22.0,839.0,Sunny,Winter,-48.5
2019-04-24,2387,1,-77.0,-21.0,839.0,Sunny,Winter,-49.0
2019-04-23,2386,1,-77.0,-20.0,837.0,Sunny,Winter,-48.5
2019-04-22,2385,1,-75.0,-20.0,835.0,Sunny,Winter,-47.5
2019-04-21,2384,1,-76.0,-21.0,834.0,Sunny,Winter,-48.5
2019-04-20,2383,1,-74.0,-20.0,834.0,Sunny,Winter,-47.0
2019-04-19,2382,1,-75.0,-21.0,834.0,Sunny,Winter,-48.0
2019-04-18,2381,1,-75.0,-18.0,832.0,Sunny,Winter,-46.5
2019-04-17,2380,1,-76.0,-20.0,831.0,Sunny,Winter,-48.0
2019-04-16,2379,1,-74.0,-20.0,830.0,Sunny,Winter,-47.0
2019-04-15,2378,1,-74.0,-22.0,830.0,Sunny,Winter,-48.0
2019-04-14,2377,1,-74.0,-21.0,830.0,Sunny,Winter,-47.5
2019-04-13,2376,1,-75.0,-20.0,830.0,Sunny,Winter,-47.5
2019-04-12,2375,1,-75.0,-19.0,829.0,Sunny,Winter,-47.0
2019-04-11,2374,1,-75.0,-18.0,829.0,Sunny,Winter,-46.5
2019-04-10,2373,1,-76.0,-19.0,828.0,Sunny,Winter,-47.5
2019-04-09,2372,1,-74.0,-20.0,828.0,Sunny,Winter,-47.0
2019-04-08,2371,1,-74.0,-19.0,827.0,Sunny,Winter,-46.5
2019-04-07,2370,1,-76.0,-20.0,827.0,Sunny,Winter,-48.0
2019-04-06,2369,1,-76.0,-19.0,828.0,Sunny,Winter,-47.5
2019-04-05,2368,1,-77.0,-18.0,827.0,Sunny,Winter,-47.5
2019-04-04,2367,1,-75.0,-18.0,826.0,Sunny,Winter,-46.5
2019-04-03,2366,1,-74.0,-19.0,825.0,Sunny,Winter,-46.5
2019-04-02,2365,1,-74.0,-19.0,826.0,Sunny,Winter,-46.5
2019-04-01,2364,1,-75.0,-20.0,826.0,Sunny,Winter,-47.5
2019-03-31,2363,1,-74.0,-18.0,824.0,Sunny,Winter,-46.0
2019-03-30,2362,1,-74.0,-17.0,824.0,Sunny,Winter,-45.5
2019-03-28,2361,1,-75.0,-10.0,824.0,Sunny,Winter,-42.5
2019-03-27,2360,1,-74.0,-18.0,823.0,Sunny,Winter,-46.0
2019-03-26,2359,1,-74.0,-20.0,821.0,Sunny,Winter,-47.0
2019-03-25,2358,1,-74.0,-18.0,820.0,Sunny,Winter,-46.0
2019-03-24,2357,1,-78.0,-19.0,820.0,Sunny,Winter,-48.5
2019-03-23,2356,1,-76.0,-16.0,821.0,Sunny,Winter,-46.0
2019-03-22,2355,1,-75.0,-18.0,820.0,Sunny,Winter,-46.5
2019-03-21,2354,1,-75.0,-18.0,819.0,Sunny,Winter,-46.5
2019-03-20,2353,1,-74.0,-16.0,819.0,Sunny,Winter,-45.0
2019-03-19,2352,1,-74.0,-16.0,818.0,Sunny,Winter,-45.0
2019-03-18,2351,1,-75.0,-6.0,819.0,Sunny,Winter,-40.5
2019-03-17,2350,1,-74.0,-17.0,819.0,Sunny,Winter,-45.5
2019-03-16,2349,1,-74.0,-17.0,818.0,Sunny,Winter,-45.5
2019-03-15,2348,1,-74.0,-19.0,818.0,Sunny,Winter,-46.5
2019-03-14,2347,1,-60.0,-19.0,798.0,Sunny,Winter,-39.5
2019-03-05,2338,1,-75.0,-13.0,817.0,Sunny,Winter,-44.0
2019-03-04,2337,1,-73.0,-17.0,817.0,Sunny,Winter,-45.0
2019-03-03,2336,1,-73.0,-19.0,814.0,Sunny,Winter,-46.0
